,comment
380,الشاورما اللحمة عبارة عن سلطة بالشاورما بتاكل سلطة أكتر من الشاورما حاجه سيئة
381,روعه
382,..
383,Shawerma was expired with bad smell “I think that was because of Tahena sauce
384,Amazing
385,not hot but delicious
386,الطعم مش حلو خالص
387,tasty
388,cold food
389,الفطاير صغيره اوي على سعرها !!!
390,"For my taste Zaatar needed extra olive oil, and maybe consider adding vegan cheese to menu."
391,👍🏻
392,الاكل وحش اوي و العيش بايت و متقطع كله
393,"I got food poisoning!!!!! I usually eat Manoucheh and I’ve never had this experience! As usual I ordered from el menus and the sandwich was prepared and ready for delivery very fast by the restaurant, then a runner named Kerls Gamal Saad accepted my ..."
394,السجق قلييييييل جدا و الجبنه كتير حسيت اني اكل سندوتش جبنه مش سجق
395,the food was cold
396,مناقيش اللحمة فيها لحمة قليلة جدا تكاد تكون معدومة مناقيش الزعتر واللبنة محشية جيدا
397,الاكل فاصي يعتبر الكميه قليله جدا لي درجه ان حسيت اني باكول منقوشه فضيه
398,تحفة
399,It didn’t taste well. Low quality ingredients with unjustified high price.
400,ناس مش محترمة
401,الطعم متغير جداً وبهااارات زياده كان وحش للاسف
402,الطيار اسلوبه غير لائق في الكلام و رفضت استلم الاوردر و بلغته اني مش هستلمه ومايتكلمش تاني واني هكلم خدمة العملاء اكنسله و برضه جيه و يكلمني يتخانق معايا حتى بعد ماالاوردر اتلغى. للاسف اخر مرة تعامل مع المنيوز بسبب الموقف ده
403,wasn't good and value vs coast it's not Fair
404,Components & tomato tasted broken! Not fresh!
405,Halloum didnt arrive
406,السندوتشات طعمها بقا وحش اوى والفراخ مش مستوية كويس بجد متوقعتش الطعم الفظيع ده !
407,المطعم لم يوصل الطلب
408,أرخص مكونات في الدنيا بيستخدموها
409,Muhammara is not spicy at all. Also in the previous order one was missing
410,الاكل كان طعمة سئ
411,Over price
412,Aside from the order taking so long. The comments were sadly ignored 😔
413,wasn't fresh
414,this is not even close to the pic not even the same thing
415,We had stomach pain after eating the food. Both sandwiches had the same effect
416,One muhammara was missing. I ordered 4 and received only 3. Also the French fries were too salty
417,it tasted like its burnt or expired
418,Different dough
419,استغفر الله العظيم قسما بالله الاكل ع الزباله زي ماهو
420,The shawerma meat sandwich tasted good!
