,comment
392,تحفة بجد السالمون فريش جدا ياريت الاستمرارية شكرا
393,حقيقي السوشي فريش اوي و السالمون رائع جدا بجد
394,الباكينج جميل و السوشي رائع جدا جدا جدا
395,الاكل حلو بس ياريت المرة الجاية يوصل اسرع من كدة
396,Bravo 3lekom to7fa .. thanks again.. will order again
397,الاكل وصل بسرعة و جميل جدا و سخن الف شكر
398,الاكل روعة الف شكر ليكم و استمروا بنفس الكوالتي
399,"The food was very bad, the shrimp was rotten, a very bad experience"
400,Nicely made Balanced fresh taste 😋
401,حاجه في منتهي الروعة.. حقيقي حلو جدا جدا 🍣 😋 🍤
402,السوشي صغير ومعظمه رز
403,الاكل حلو جداا ، ومن احسن المطاعم اللي بتاعمل معاها
404,الاكل فعلا رائع وجميل وحاجه تحفه بجد وحاجه عظمه
405,it came late and not good
406,Avoid it!
407,food is horrible worst restaurant ever. small portions awful taste and cold food
408,السوشي حلو جدا ووصل فريش والدليفرى وصل في الميعاد المحدد..
409,الاكل كان جميل جدا والتيست رائع وكان سخن وفريش اووي
410,🤢🤮
411,حقيقي الاكل تحفه واكل علي اعلي مستوي ومن نجاح لنجاح ديما
412,الاكل كان رائع جدا جدا وكمان مكنتش متوقع انه هيبقى بالحلاوه دي
413,الاكل كان رائع جدا ومكنتش متوقع أنه بالحلاوه دي بجد
414,الاكل رائع جدا وبجد مكنتش متوقع أنه بالحلاوه دي بجد
415,الاكل روعه جدا تسلم ايدكو حرفيا كل جميل جدا جدا
416,الاكل كان حلو جدا تسلم ايدكو بجد مفيش احلي من كدا
417,الاكل كان ممتاز وسخن وفرش تسلم ايديكو المطعم روعه
418,الاكل حلو جدا وحقيقي المطعم ممتاز والاكل كان جميل
419,عن جمال الاكل يعني حقيقي الاكل حلو جدا جدا تسلم الي عملو
420,الاكل روعه وجي سخن وفرش حقيقي مطعم رائع جدا
421,الاكل تحفه حقيقي تسلم ايدكو الاكل علي اعلي جوده بجد
422,طعم حلوو اويي وانا كنت طالب فرايد وصل سحن وفريش وكان بجد حلو زووي شكرا
423,Quality of food turned it from sushi to Nagets
