,comment
187,The food is not tasty specialy pasta ???? and the portion is not like the pics.
188,الاكل طعمه سئ جدا ????
189,Terrible food and horrible delivery
190,"It doesn't deserve even this star, bad customer service, i called them for delivery to zahraa nasr city and after they took my order they called us after half an hour to tell us that our area isn't covered???????? i was really shocked, so i decided i..."
191,Worst chicken cream soup i have ever tasted and overcooked steak
192,good value for money
193,انا بعشق اكله اكله نضيف و متنوع و طعمه حلو بجد الارودر بتاعه كويس مش بيتاخر
194,Wonderful day with my heart and a very romantic place
195,I would say you get fair portions and a good taste of food for the price. very delicious food in my opinion.
196,"nice food and cheap , although home delivery isn't very good"
197,good goof goood gof goof
198,"although they have the biggest menu and variety of food but it's not that good, not worth it"
199,I don't like the service but the food is very tasty
200,"i odered f 6 october. mexican grilled chicken, greek salad, and chocolate cake. el akl geh sokhn w wesel badry. w lessa tu3mo ra2e3 mat3'ayarsh. kfaya eno ndif. w kollo kan b LE 12. ana shayfa en el restaurants el tanya ely bet2adem plates as3arha gh..."
201,Worse food ever and awful service
202,inedible horrible food!!
203,"the food is good, however the plates are huge in amount and i feel it's a waste of food."
204,"Liked the menu but, too sad when i try to take a picture with these food unfortunately i cant! Mayb hang more light over there. Oh yes! I give 3 star only because the wedges and the macarona not cook very well."
205,i will never go to this restaurant again
206,رحت فرع الشيخ زايد .. انا دايما باروح مصطفى محمود و الفرع هناك نضيف جدا .. نرجع لفرع الشيخ زايد .. الواجهة ظريفة و الدنيا مكانتش زحمة و كان يوم اتنين حوالي الساعة 8 بالليل .. يا دوبك و لسه ماشيين في الطرقة ال قدام المحل و شميت ريحة زفارة سيئة جدا و ب...
207,i am vegan and i order veggie noodles it came with fishy taste and so much oil on it .. that made me feel disgusted...
208,"Actually, I used to love them so much, but yesterday the main dish was awful, inspite of the fact that the soup and the dessert were great!"
209,one if the best restaurants i like the variety of the menu and the big portions for sure.
210,TERRIBLE DELIVERY SERVICE. Spectra is very unprofessional and doesn't know to deal with customers.
211,Terrible delivery service. Horrible timing and dealing with customers. The restaurant is very unprofessional and they don't know how to win customers.
212,"Failing day by day, poor service and food.. Great toilet by the way"
213,Food is great and there're lots of varieties in the menu. Cozy atmosphere and suits romantic dinners as well.
214,فرع الشجره و الخليفه المامون احسن فرعين الصراحه ، شوربه الكريمه حلوه جدا ، الموتزريلا فينجرز حلوه ، الاونينو رينجز يييع ، ماك تشيز و ماك تشاكن و ماك ببيف حلوين بس واو ، باستا وايت صوص مع بيف كلوب و تشكين كلوب الاتنين واو ، كيك براوني كان خياااااااااا...
215,excellent taste and good price
216,"Had my worst experience at 5th settlement branch, totally ruined service and tough hospitality"
217,good price and perfect taste
218,"i went yesterday it was in ramadan set menu, i had diarrhea after , the food was cold and the cups were dirty actually it wasn't a pleasant experience"
219,"Literally, the worst service ever."
220,feeen om l orderrr!!!!!
221,Spectra is the best deal in town
222,"good food, good service, way too much taxes and on-bill service fees"
223,Good food with reasonable prices
224,really awesome place with great food
225,بجد... حصل انهيار في مطعم سبكترا اول مابقي فرنشيز وعمل أفرع كثيره. الناس بتروحوا دلوقتي بس علشان هو احسن الوحشين
226,"Maadi branch .. horrible experience for the third time - and for sure last time ever - consecutively More than 50% of the menu is not available, I ordered "" Beef Fajita"" and I got a piece of Steak cut as slices !! The other plate was ""Rib eye Fres..."
227,great seating..huge portions....good food
228,"Maadi branch great staff, super friendly. But the food was tasteless and of terrible quality."
229,both food and service are great
230,Tasteless food..very bad quality according to what u pay
231,Absolutely tasteless
232,Tasteless food.. I do not know what is wrong with this branch
233,"the worst service at all branches and the food quality is really bad, deserts are good so far"
234,"I are at Spectra a lot before.. I think they struggle to sustain the success they made at their start. The quality of the food has been downgraded; what was served hot being served cold, what was fresh is less fresher. For the change of the menue wh..."
235,The food was terrible
236,food was great the only downside was that we took 30 min in waiting
237,"I guess they r getting their touch again, the staff has to be more pro."
238,"Used to be amazing. Now the portions are tiny, the food is tasteless, it's expensive, and the service is HORRIFYING."
239,"I called them on their phone and someone tell me that last order w'll be on 12:30 and I arrived on 12:23 and the manager told me that sorry last order and the kitchen not working right now,,, really unprofessional & random work & nothing seemed to be..."
240,the worst ever .... smelly bathrooms ... broken furniture ... wrong orders .... raw food ... bad taste .... what happened to u spectra ..... u lost a loyal customer
241,الاكل طعمه وحش وزى مش اول مرة ،طلبت سندوتش برجر ميتبلعش والفراخ مفيش صوص حتى علشات تتاكل ، الاكل تحس انه بايت
242,good restraunt with awesome menue
243,"I've always been a really big fan of spectra, but the last time i went their they disappointed me, the food took SO LONG to get ready, and whenever we tell the waiter he just says ""D2e2ten w ykon el akl gahez!"", then the food came, the mashed potatoe..."
244,الخليفة المأمون فرع سيء و الاكل بشع و كبمتهم عملت شكوى ولا اسفين حتى
245,great taste and good place to eat in (so quite)
246,"Very good experience ... Many many choices in the huge menu :) .. Very kind staff .. More than enough portions ... Special thanks to Oasis branch staff , specially Mr. Wael for the great hospitality :)"
247,Very nice place and kind staff ... Portions were huge and the menu is awesome ... Thx for all Oasis branch staff .. Specially Mr. Wael :)
248,"Their food taste bad, i've tried several pasta and it taste weird and even their sweet corn taste bizarre. The waiter serve us very rude and dont have any manner at all, but i'm glad that one of the waiter try to apologize to us, but still this will ..."
249,A really poor quality
250,5araaaaa anto zbala
251,"i love spectra, the staff are so friendly in every branch i go to"
252,"The service is disgusting, served sour soup! And the waiters were rude x10! I hate that branch"
253,"Horrible service, the food was salty and they didn't have half of the items on the menu. I will never return, especially to the oasis branch. Sad to see such a good restaurant be ruined."
254,Their customer service is soo bad and the food was not tasty as it looks .
255,Bad maintenance degrading service level and torn out menu. bad toilet. Mokattam really needs either redo or shutdown.
256,Very bad pasta and the cordon blue
257,Great place to eat at for a family/friends gathering. The food is exquisitely delicious and it's just a fantastic romantic dinner rest for a couples' night out. Just make sure you haven't had anything to eat before deciding to dine there.
258,The food is not tasty at all...
259,The soufflee is a disaster but the food was amazing.
