,comment
425,الخس مش احسن حاجة لانه متقطع مش صحيح وصوص قليل ورغم الاوردر جاي بسرعة بس السندوتش بارد
426,cold fries
427,العيش مش طازج
428,"Super tough and old chicken, salty, uneatable, and disgusting.."
429,الطعام جيه بارد كالعادة وأظن انها مشكلة تأخير في استلام الاوردر مش مطعم
430,Missing fries and late
431,food was cold
432,"good food, good quality and different one , good experience"
433,جالي تسمم
434,Cola always comes without soda due to the delivery circumstances
435,He was amazing and very polite and kind😊
436,كل حاجة جميلة جدا ماعدا العيش بايت
437,انا طلبت دبل الي هو280 جرام حاجة زي كذا جاني 140 جرام!
438,الاوردر جيه ناقص السبايسي الانا دفعت فلوسو بس انته بتعمله كده دايما كل مرة اطلب ورتين ورا بعد اوردر يجي تمام والتاني يجي في مشكلة حوار غريب بصراحة و الفكرة ان المطعم كلمني
439,طالب اتنين رانش صوص جالي واحد بس وانا محاسب علي اتنين ب ٣٦ جنيه
440,food was good but the delivery was too late
441,جالي تسمم منه بعدها بكام ساعة بطني فضلت واجعاني جامد و صحيت من النوم دخلت الحمام 4 مرات و رجعت كل اللي كلته و لسه بدخل الحمام لحد دلوقتي. سئ جداً، مش محافظين علي نظافة اكلهم، لحد دلوقتي ريحته في مناخيري و خايف ارجع تاني بسببه، تخزينهم زي الزفت . بجد ...
442,Fries were not good enough
443,Didn’t receive the order
444,الاكل جه مجلد و بارد
445,"Chili Chili was amazing. Smokehouse BBQ is progressively getting worse—trash ""beacon"". The Burgers were mislabeled on the wrap and this is problematic with a chili and non-chili sandwich."
446,كل مرة اطلب بطاطس فريسكس ينسو صوص ثاوزند ايلاند عديتها مرة و اتنين بس مش كل مرة
447,good and really tasty
448,الفراخ كانت ناشفة جدا مبتتمضغش
449,Basterma was sooo bad
450,Food was SO LATEE!! But driver was amazing
451,the order was cold
452,الاوردر راح علي عنوان غير الي كان المفروض يروح عليه و روحت اخدته من هناك
453,The order arrived very late and the burger was very cold and no fries
454,الديليفري اتاخر اوي والاكل جاي بارد والعيش بايت ميتاكلش
455,missing item sauce(honey mustard)with chicken strips
